case,depot_id,product_id,x0,y0,depot_total_x0,product_total_x0,capacity_load,capacity,capacity_utilization,inventory_upper_bound,ub_utilization
210202,90015100,BAC---1041,0.0,1,318.19919574610003,402.23571428571427,28344.192189147157,28344.19218914714,1.0000000000000007,283.4419218914714,0.0
210202,90015100,BAC-O-4312,78.85714285714286,1,318.19919574610003,259.7546653344334,28344.192189147157,28344.19218914714,1.0000000000000007,226.75353751317712,0.3477658770927016
210202,90015100,BAC-O-4325,49.142857142857146,1,318.19919574610003,569.8571428571429,28344.192189147157,28344.19218914714,1.0000000000000007,337.4308593946088,0.14563830122421315
210202,90015100,BAC-O-6423,134.21428571428572,1,318.19919574610003,886.3714285714284,28344.192189147157,28344.19218914714,1.0000000000000007,337.4308593946088,0.39775344186089606
210202,90015100,BAC-O-6433,3.3420528889571415,1,318.19919574610003,1795.1785714285716,28344.192189147157,28344.19218914714,1.0000000000000007,449.90781252614505,0.0074283059682652836
210202,90015100,CON-S-0130,0.0,1,318.19919574610003,627.3571428571429,28344.192189147157,28344.19218914714,1.0000000000000007,708.6048047286785,0.0
210202,90015100,SLI---0770,46.42857142857143,1,318.19919574610003,823.9285714285714,28344.192189147157,28344.19218914714,1.0000000000000007,566.8838437829428,0.08190138409791886
210202,90015100,SLI---1200,6.214285714285714,1,318.19919574610003,411.7857142857143,28344.192189147157,28344.19218914714,1.0000000000000007,318.4740695409791,0.019512689756005716
210202,90016100,BAC---1041,0.0,1,541.1385306228132,402.23571428571427,38416.84772718563,38416.84772718565,0.9999999999999997,384.1684772718565,0.0
210202,90016100,BAC-O-4312,20.071428571428573,1,541.1385306228132,259.7546653344334,38416.84772718563,38416.84772718565,0.9999999999999997,307.3347818174852,0.06530802811426745
210202,90016100,BAC-O-4325,76.85714285714286,1,541.1385306228132,569.8571428571429,38416.84772718563,38416.84772718565,0.9999999999999997,457.34342532363866,0.168051268699785
210202,90016100,BAC-O-6423,38.87117292762662,1,541.1385306228132,886.3714285714284,38416.84772718563,38416.84772718565,0.9999999999999997,457.34342532363866,0.08499340052854037
210202,90016100,BAC-O-6433,380.32351338047386,1,541.1385306228132,1795.1785714285716,38416.84772718563,38416.84772718565,0.9999999999999997,609.7912337648515,0.6236946225552574
210202,90016100,CON-S-0130,0.0,1,541.1385306228132,627.3571428571429,38416.84772718563,38416.84772718565,0.9999999999999997,846.9321428571429,0.0
210202,90016100,SLI---0770,0.0,1,541.1385306228132,823.9285714285714,38416.84772718563,38416.84772718565,0.9999999999999997,768.336954543713,0.0
210202,90016100,SLI---1200,25.015272886141275,1,541.1385306228132,411.7857142857143,38416.84772718563,38416.84772718565,0.9999999999999997,431.6499744627601,0.05795268010214936
210202,90016200,BAC---1041,46.57142857142857,1,952.0859114781558,402.23571428571427,63575.28799273651,63575.28799273651,1.0,603.3535714285715,0.07718762393526656
210202,90016200,BAC-O-4312,19.785714285714285,1,952.0859114781558,259.7546653344334,63575.28799273651,63575.28799273651,1.0,376.26428571428573,0.052584619473394455
210202,90016200,BAC-O-4325,83.07142857142857,1,952.0859114781558,569.8571428571429,63575.28799273651,63575.28799273651,1.0,756.8486665801966,0.10975962862798573
210202,90016200,BAC-O-6423,131.0859114781557,1,952.0859114781558,886.3714285714284,63575.28799273651,63575.28799273651,1.0,756.8486665801966,0.17319963325094356
